dictionary_type,surface,canonical,pinyin,tone_pinyin,weight,target_boost,domain_id,is_alias,single_char_role,ime_layer,frequency_rank,source
base_dictionary,围,围,wei,wei2,0.12,0,,0,content_single_char,single_char,728,common-standard-level-1+pinyin-data
base_dictionary,呀,呀,ya,ya,0.12,0,,0,content_single_char,single_char,729,common-standard-level-1+pinyin-data
base_dictionary,吨,吨,dun,dun1,0.12,0,,0,content_single_char,single_char,730,common-standard-level-1+pinyin-data
base_dictionary,足,足,zu,zu2,0.12,0,,0,content_single_char,single_char,731,common-standard-level-1+pinyin-data
base_dictionary,邮,邮,you,you2,0.12,0,,0,content_single_char,single_char,732,common-standard-level-1+pinyin-data
base_dictionary,男,男,nan,nan2,0.12,0,,0,content_single_char,single_char,733,common-standard-level-1+pinyin-data
base_dictionary,困,困,kun,kun4,0.12,0,,0,content_single_char,single_char,734,common-standard-level-1+pinyin-data
base_dictionary,吵,吵,chao,chao3,0.12,0,,0,content_single_char,single_char,735,common-standard-level-1+pinyin-data
base_dictionary,串,串,chuan,chuan4,0.12,0,,0,content_single_char,single_char,736,common-standard-level-1+pinyin-data
base_dictionary,员,员,yuan,yuan2,0.12,0,,0,content_single_char,single_char,737,common-standard-level-1+pinyin-data
base_dictionary,呐,呐,na,na4,0.12,0,,0,content_single_char,single_char,738,common-standard-level-1+pinyin-data
base_dictionary,听,听,ting,ting1,0.30,0,,0,function_single_char,single_char,739,common-standard-level-1+pinyin-data
base_dictionary,吟,吟,yin,yin2,0.12,0,,0,content_single_char,single_char,740,common-standard-level-1+pinyin-data
base_dictionary,吩,吩,fen,fen1,0.12,0,,0,content_single_char,single_char,741,common-standard-level-1+pinyin-data
base_dictionary,呛,呛,qiang,qiang1,0.12,0,,0,content_single_char,single_char,742,common-standard-level-1+pinyin-data
base_dictionary,吻,吻,wen,wen3,0.12,0,,0,content_single_char,single_char,743,common-standard-level-1+pinyin-data
base_dictionary,吹,吹,chui,chui1,0.12,0,,0,content_single_char,single_char,744,common-standard-level-1+pinyin-data
base_dictionary,呜,呜,wu,wu1,0.12,0,,0,content_single_char,single_char,745,common-standard-level-1+pinyin-data
base_dictionary,吭,吭,keng,keng1,0.12,0,,0,content_single_char,single_char,746,common-standard-level-1+pinyin-data
base_dictionary,吧,吧,ba,ba,0.30,0,,0,function_single_char,single_char,747,common-standard-level-1+pinyin-data
base_dictionary,邑,邑,yi,yi4,0.12,0,,0,content_single_char,single_char,748,common-standard-level-1+pinyin-data
base_dictionary,吼,吼,hou,hou3,0.12,0,,0,content_single_char,single_char,749,common-standard-level-1+pinyin-data
base_dictionary,囤,囤,dun,dun4,0.12,0,,0,content_single_char,single_char,750,common-standard-level-1+pinyin-data
base_dictionary,别,别,bie,bie2,0.12,0,,0,content_single_char,single_char,751,common-standard-level-1+pinyin-data
base_dictionary,吮,吮,shun,shun3,0.12,0,,0,content_single_char,single_char,752,common-standard-level-1+pinyin-data
base_dictionary,岖,岖,qu,qu1,0.12,0,,0,content_single_char,single_char,753,common-standard-level-1+pinyin-data
base_dictionary,岗,岗,gang,gang3,0.12,0,,0,content_single_char,single_char,754,common-standard-level-1+pinyin-data
base_dictionary,帐,帐,zhang,zhang4,0.12,0,,0,content_single_char,single_char,755,common-standard-level-1+pinyin-data
base_dictionary,财,财,cai,cai2,0.12,0,,0,content_single_char,single_char,756,common-standard-level-1+pinyin-data
base_dictionary,针,针,zhen,zhen1,0.12,0,,0,content_single_char,single_char,757,common-standard-level-1+pinyin-data
base_dictionary,钉,钉,ding,ding1,0.12,0,,0,content_single_char,single_char,758,common-standard-level-1+pinyin-data
base_dictionary,牡,牡,mu,mu3,0.12,0,,0,content_single_char,single_char,759,common-standard-level-1+pinyin-data
base_dictionary,告,告,gao,gao4,0.12,0,,0,content_single_char,single_char,760,common-standard-level-1+pinyin-data
base_dictionary,我,我,wo,wo3,0.30,0,,0,function_single_char,single_char,761,common-standard-level-1+pinyin-data
base_dictionary,乱,乱,luan,luan4,0.12,0,,0,content_single_char,single_char,762,common-standard-level-1+pinyin-data
base_dictionary,利,利,li,li4,0.12,0,,0,content_single_char,single_char,763,common-standard-level-1+pinyin-data
base_dictionary,秃,秃,tu,tu1,0.12,0,,0,content_single_char,single_char,764,common-standard-level-1+pinyin-data
base_dictionary,秀,秀,xiu,xiu4,0.12,0,,0,content_single_char,single_char,765,common-standard-level-1+pinyin-data
base_dictionary,私,私,si,si1,0.12,0,,0,content_single_char,single_char,766,common-standard-level-1+pinyin-data
base_dictionary,每,每,mei,mei3,0.26,0,,0,time_single_char,single_char,767,common-standard-level-1+pinyin-data
base_dictionary,兵,兵,bing,bing1,0.12,0,,0,content_single_char,single_char,768,common-standard-level-1+pinyin-data
base_dictionary,估,估,gu,gu1,0.12,0,,0,content_single_char,single_char,769,common-standard-level-1+pinyin-data
base_dictionary,体,体,ti,ti3,0.12,0,,0,content_single_char,single_char,770,common-standard-level-1+pinyin-data
base_dictionary,何,何,he,he2,0.30,0,,0,function_single_char,single_char,771,common-standard-level-1+pinyin-data
base_dictionary,佐,佐,zuo,zuo3,0.12,0,,0,content_single_char,single_char,772,common-standard-level-1+pinyin-data
base_dictionary,佑,佑,you,you4,0.12,0,,0,content_single_char,single_char,773,common-standard-level-1+pinyin-data
base_dictionary,但,但,dan,dan4,0.30,0,,0,function_single_char,single_char,774,common-standard-level-1+pinyin-data
base_dictionary,伸,伸,shen,shen1,0.12,0,,0,content_single_char,single_char,775,common-standard-level-1+pinyin-data
base_dictionary,佃,佃,dian,dian4,0.12,0,,0,content_single_char,single_char,776,common-standard-level-1+pinyin-data
base_dictionary,作,作,zuo,zuo4,0.12,0,,0,content_single_char,single_char,777,common-standard-level-1+pinyin-data
base_dictionary,伯,伯,bo,bo2,0.12,0,,0,content_single_char,single_char,778,common-standard-level-1+pinyin-data
base_dictionary,伶,伶,ling,ling2,0.12,0,,0,content_single_char,single_char,779,common-standard-level-1+pinyin-data
base_dictionary,佣,佣,yong,yong1,0.12,0,,0,content_single_char,single_char,780,common-standard-level-1+pinyin-data
base_dictionary,低,低,di,di1,0.12,0,,0,content_single_char,single_char,781,common-standard-level-1+pinyin-data
base_dictionary,你,你,ni,ni3,0.30,0,,0,function_single_char,single_char,782,common-standard-level-1+pinyin-data
base_dictionary,住,住,zhu,zhu4,0.12,0,,0,content_single_char,single_char,783,common-standard-level-1+pinyin-data
base_dictionary,位,位,wei,wei4,0.12,0,,0,content_single_char,single_char,784,common-standard-level-1+pinyin-data
base_dictionary,伴,伴,ban,ban4,0.12,0,,0,content_single_char,single_char,785,common-standard-level-1+pinyin-data
base_dictionary,身,身,shen,shen1,0.12,0,,0,content_single_char,single_char,786,common-standard-level-1+pinyin-data
base_dictionary,皂,皂,zao,zao4,0.12,0,,0,content_single_char,single_char,787,common-standard-level-1+pinyin-data
base_dictionary,伺,伺,ci,ci4,0.12,0,,0,content_single_char,single_char,788,common-standard-level-1+pinyin-data
base_dictionary,佛,佛,fu,fu2,0.12,0,,0,content_single_char,single_char,789,common-standard-level-1+pinyin-data
base_dictionary,囱,囱,cong,cong1,0.12,0,,0,content_single_char,single_char,790,common-standard-level-1+pinyin-data
base_dictionary,近,近,jin,jin4,0.12,0,,0,content_single_char,single_char,791,common-standard-level-1+pinyin-data
base_dictionary,彻,彻,che,che4,0.12,0,,0,content_single_char,single_char,792,common-standard-level-1+pinyin-data
base_dictionary,役,役,yi,yi4,0.12,0,,0,content_single_char,single_char,793,common-standard-level-1+pinyin-data
base_dictionary,返,返,fan,fan3,0.12,0,,0,content_single_char,single_char,794,common-standard-level-1+pinyin-data
base_dictionary,余,余,yu,yu2,0.12,0,,0,content_single_char,single_char,795,common-standard-level-1+pinyin-data
base_dictionary,希,希,xi,xi1,0.12,0,,0,content_single_char,single_char,796,common-standard-level-1+pinyin-data
base_dictionary,坐,坐,zuo,zuo4,0.12,0,,0,content_single_char,single_char,797,common-standard-level-1+pinyin-data
base_dictionary,谷,谷,gu,gu3,0.12,0,,0,content_single_char,single_char,798,common-standard-level-1+pinyin-data
base_dictionary,妥,妥,tuo,tuo3,0.12,0,,0,content_single_char,single_char,799,common-standard-level-1+pinyin-data
base_dictionary,含,含,han,han2,0.12,0,,0,content_single_char,single_char,800,common-standard-level-1+pinyin-data
base_dictionary,邻,邻,lin,lin2,0.08,0,,0,content_single_char_fallback,single_char,801,common-standard-level-1+pinyin-data
base_dictionary,岔,岔,cha,cha4,0.08,0,,0,content_single_char_fallback,single_char,802,common-standard-level-1+pinyin-data
base_dictionary,肝,肝,gan,gan1,0.08,0,,0,content_single_char_fallback,single_char,803,common-standard-level-1+pinyin-data
base_dictionary,肛,肛,gang,gang1,0.08,0,,0,content_single_char_fallback,single_char,804,common-standard-level-1+pinyin-data
base_dictionary,肚,肚,du,du4,0.08,0,,0,content_single_char_fallback,single_char,805,common-standard-level-1+pinyin-data
base_dictionary,肘,肘,zhou,zhou3,0.08,0,,0,content_single_char_fallback,single_char,806,common-standard-level-1+pinyin-data
base_dictionary,肠,肠,chang,chang2,0.08,0,,0,content_single_char_fallback,single_char,807,common-standard-level-1+pinyin-data
base_dictionary,龟,龟,gui,gui1,0.08,0,,0,content_single_char_fallback,single_char,808,common-standard-level-1+pinyin-data
base_dictionary,甸,甸,dian,dian1,0.08,0,,0,content_single_char_fallback,single_char,809,common-standard-level-1+pinyin-data
base_dictionary,免,免,mian,mian3,0.08,0,,0,content_single_char_fallback,single_char,810,common-standard-level-1+pinyin-data
base_dictionary,狂,狂,kuang,kuang2,0.08,0,,0,content_single_char_fallback,single_char,811,common-standard-level-1+pinyin-data
base_dictionary,犹,犹,you,you2,0.08,0,,0,content_single_char_fallback,single_char,812,common-standard-level-1+pinyin-data
base_dictionary,狈,狈,bei,bei4,0.08,0,,0,content_single_char_fallback,single_char,813,common-standard-level-1+pinyin-data
base_dictionary,角,角,jiao,jiao3,0.22,0,,0,measure_single_char,single_char,814,common-standard-level-1+pinyin-data
base_dictionary,删,删,shan,shan1,0.08,0,,0,content_single_char_fallback,single_char,815,common-standard-level-1+pinyin-data
base_dictionary,条,条,tiao,tiao2,0.22,0,,0,measure_single_char,single_char,816,common-standard-level-1+pinyin-data
base_dictionary,彤,彤,tong,tong2,0.08,0,,0,content_single_char_fallback,single_char,817,common-standard-level-1+pinyin-data
base_dictionary,卵,卵,luan,luan3,0.08,0,,0,content_single_char_fallback,single_char,818,common-standard-level-1+pinyin-data
base_dictionary,灸,灸,jiu,jiu3,0.08,0,,0,content_single_char_fallback,single_char,819,common-standard-level-1+pinyin-data
base_dictionary,岛,岛,dao,dao3,0.14,0,,0,service_content_single_char,single_char,820,common-standard-level-1+pinyin-data
base_dictionary,刨,刨,pao,pao2,0.08,0,,0,content_single_char_fallback,single_char,821,common-standard-level-1+pinyin-data
base_dictionary,迎,迎,ying,ying2,0.08,0,,0,content_single_char_fallback,single_char,822,common-standard-level-1+pinyin-data
base_dictionary,饭,饭,fan,fan4,0.14,0,,0,service_content_single_char,single_char,823,common-standard-level-1+pinyin-data
base_dictionary,饮,饮,yin,yin3,0.08,0,,0,content_single_char_fallback,single_char,824,common-standard-level-1+pinyin-data
base_dictionary,系,系,xi,xi4,0.08,0,,0,content_single_char_fallback,single_char,825,common-standard-level-1+pinyin-data
base_dictionary,言,言,yan,yan2,0.08,0,,0,content_single_char_fallback,single_char,826,common-standard-level-1+pinyin-data
base_dictionary,冻,冻,dong,dong4,0.08,0,,0,content_single_char_fallback,single_char,827,common-standard-level-1+pinyin-data
base_dictionary,状,状,zhuang,zhuang4,0.08,0,,0,content_single_char_fallback,single_char,828,common-standard-level-1+pinyin-data
base_dictionary,亩,亩,mu,mu3,0.08,0,,0,content_single_char_fallback,single_char,829,common-standard-level-1+pinyin-data
base_dictionary,况,况,kuang,kuang4,0.08,0,,0,content_single_char_fallback,single_char,830,common-standard-level-1+pinyin-data
base_dictionary,床,床,chuang,chuang2,0.14,0,,0,service_content_single_char,single_char,831,common-standard-level-1+pinyin-data
base_dictionary,库,库,ku,ku4,0.08,0,,0,content_single_char_fallback,single_char,832,common-standard-level-1+pinyin-data
base_dictionary,庇,庇,bi,bi4,0.08,0,,0,content_single_char_fallback,single_char,833,common-standard-level-1+pinyin-data
base_dictionary,疗,疗,liao,liao2,0.08,0,,0,content_single_char_fallback,single_char,834,common-standard-level-1+pinyin-data
base_dictionary,吝,吝,lin,lin4,0.08,0,,0,content_single_char_fallback,single_char,835,common-standard-level-1+pinyin-data
base_dictionary,应,应,ying,ying1,0.08,0,,0,content_single_char_fallback,single_char,836,common-standard-level-1+pinyin-data
base_dictionary,这,这,zhe,zhe4,0.30,0,,0,function_single_char,single_char,837,common-standard-level-1+pinyin-data
base_dictionary,冷,冷,leng,leng3,0.08,0,,0,content_single_char_fallback,single_char,838,common-standard-level-1+pinyin-data
base_dictionary,庐,庐,lu,lu2,0.08,0,,0,content_single_char_fallback,single_char,839,common-standard-level-1+pinyin-data
base_dictionary,序,序,xu,xu4,0.08,0,,0,content_single_char_fallback,single_char,840,common-standard-level-1+pinyin-data
base_dictionary,辛,辛,xin,xin1,0.08,0,,0,content_single_char_fallback,single_char,841,common-standard-level-1+pinyin-data
base_dictionary,弃,弃,qi,qi4,0.08,0,,0,content_single_char_fallback,single_char,842,common-standard-level-1+pinyin-data
base_dictionary,冶,冶,ye,ye3,0.08,0,,0,content_single_char_fallback,single_char,843,common-standard-level-1+pinyin-data
base_dictionary,忘,忘,wang,wang4,0.08,0,,0,content_single_char_fallback,single_char,844,common-standard-level-1+pinyin-data
base_dictionary,闰,闰,run,run4,0.08,0,,0,content_single_char_fallback,single_char,845,common-standard-level-1+pinyin-data
base_dictionary,闲,闲,xian,xian2,0.08,0,,0,content_single_char_fallback,single_char,846,common-standard-level-1+pinyin-data
base_dictionary,间,间,jian,jian1,0.24,0,,0,place_direction_single_char,single_char,847,common-standard-level-1+pinyin-data
base_dictionary,闷,闷,men,men4,0.08,0,,0,content_single_char_fallback,single_char,848,common-standard-level-1+pinyin-data
base_dictionary,判,判,pan,pan4,0.08,0,,0,content_single_char_fallback,single_char,849,common-standard-level-1+pinyin-data
base_dictionary,兑,兑,dui,dui4,0.08,0,,0,content_single_char_fallback,single_char,850,common-standard-level-1+pinyin-data
base_dictionary,灶,灶,zao,zao4,0.08,0,,0,content_single_char_fallback,single_char,851,common-standard-level-1+pinyin-data
base_dictionary,灿,灿,can,can4,0.08,0,,0,content_single_char_fallback,single_char,852,common-standard-level-1+pinyin-data
base_dictionary,灼,灼,zhuo,zhuo2,0.08,0,,0,content_single_char_fallback,single_char,853,common-standard-level-1+pinyin-data
base_dictionary,弟,弟,di,di4,0.08,0,,0,content_single_char_fallback,single_char,854,common-standard-level-1+pinyin-data
base_dictionary,汪,汪,wang,wang1,0.08,0,,0,content_single_char_fallback,single_char,855,common-standard-level-1+pinyin-data
base_dictionary,沐,沐,mu,mu4,0.08,0,,0,content_single_char_fallback,single_char,856,common-standard-level-1+pinyin-data
base_dictionary,沛,沛,pei,pei4,0.08,0,,0,content_single_char_fallback,single_char,857,common-standard-level-1+pinyin-data
base_dictionary,汰,汰,tai,tai4,0.08,0,,0,content_single_char_fallback,single_char,858,common-standard-level-1+pinyin-data
base_dictionary,沥,沥,li,li4,0.08,0,,0,content_single_char_fallback,single_char,859,common-standard-level-1+pinyin-data
base_dictionary,沙,沙,sha,sha1,0.08,0,,0,content_single_char_fallback,single_char,860,common-standard-level-1+pinyin-data
base_dictionary,汽,汽,qi,qi4,0.08,0,,0,content_single_char_fallback,single_char,861,common-standard-level-1+pinyin-data
base_dictionary,沃,沃,wo,wo4,0.08,0,,0,content_single_char_fallback,single_char,862,common-standard-level-1+pinyin-data
base_dictionary,沦,沦,lun,lun2,0.08,0,,0,content_single_char_fallback,single_char,863,common-standard-level-1+pinyin-data
base_dictionary,汹,汹,xiong,xiong1,0.08,0,,0,content_single_char_fallback,single_char,864,common-standard-level-1+pinyin-data
base_dictionary,泛,泛,fan,fan4,0.08,0,,0,content_single_char_fallback,single_char,865,common-standard-level-1+pinyin-data
base_dictionary,沧,沧,cang,cang1,0.08,0,,0,content_single_char_fallback,single_char,866,common-standard-level-1+pinyin-data
base_dictionary,没,没,mei,mei2,0.08,0,,0,content_single_char_fallback,single_char,867,common-standard-level-1+pinyin-data
